id,code,type,lang,text,category
189,CO-FC-*-*-F-*,CO,DE,"Berater: Viele Grüße und bis bald vielleicht, Lena",Formalities for conclusion and farewell->Farewell
190,CO-FC-*-*-F-*,CO,DE,"Berater: Viele Grüße und einen schönen Abend dir, Anna",Formalities for conclusion and farewell->Farewell
191,CO-FC-*-*-F-*,CO,DE,"Berater: Viele Grüße, Jonas",Formalities for conclusion and farewell->Farewell
192,CO-FC-*-*-F-*,CO,DE,"Berater: Viele Grüße, dein Beratungsteam",Formalities for conclusion and farewell->Farewell
193,CO-FC-*-*-F-*,CO,DE,"Berater: Viele Grüße, optimistische Gedanken und schönes Planen! Tobias",Formalities for conclusion and farewell->Farewell
194,CO-Mod-*-*-*-*,CO,DE,Berater: Ah ok ja dann lass uns doch einfach mal klären wo du gerade stehst und was du brauchst,Moderation
195,CO-Mod-*-*-*-*,CO,DE,"Berater: Ah ok, ja dann lass uns doch einfach mal klären wo du gerade stehst und was du genau brauchst.",Moderation
196,CO-Mod-*-*-*-*,CO,DE,Berater: Alles Geschriebene bleibt unter uns,Moderation
197,CO-Mod-*-*-*-*,CO,DE,"Berater: Alles was hier erzählt wird, bleibt unter uns",Moderation
198,CO-Mod-*-*-*-*,CO,DE,Berater: Als erstes würde ich kurz über technische und oragnisatorische Rahmenbedingungen mit dir reden und dann können wir starten,Moderation
199,CO-Mod-*-*-*-*,CO,DE,"Berater: Als feste Beraterin in diesem Thema kann ich einfach nur mitlesen und mich bei Fragen oder Unklarheiten zu Wort melden, genauso gut kann ich mich aber auch aktiv in den Austausch miteinbringen, wenn du das möchtest.",Moderation
200,CO-Mod-*-*-*-*,CO,DE,Berater: Am besten schreiben wir immer abwechselnd,Moderation
201,CO-Mod-*-*-*-*,CO,DE,"Berater: Auf Forum Emma hast du auch noch die Möglichkeit, dich mit anderen Jugendlichen zum Verlust eines geliebten Menschen auszutauschen.",Moderation
202,CO-Mod-*-*-*-*,CO,DE,"Berater: Außerdem bitte Ich Sie abwechselnd zu schreiben, damit es nicht zu Verwirrungen kommt",Moderation
203,CO-Mod-*-*-*-*,CO,DE,Berater: Bevor wir hier angefangen hätte ich noch kurz ein paar technische und organisatorische Hinweise für die Chatberatung.,Moderation
204,CO-Mod-*-*-*-*,CO,DE,"Berater: Bevor wir starten, möchte ich dir noch kurz die verschiedenen Funktionen vom Forum Tobias erklären. Wir sind hier im Forum, in dem du dich mit anderen Usern austauschen kannst wenn du möchtest. Jedes Thema wird dabei von einer BeraterIn begleitet. Wenn du in Echtzeit mit anderen Usern schreiben möchtest, gibt es jede Woche einen Gruppenchat. Den aktuellen Termin findest du auf der Startseite und bist herzlich dazu eingeladen. Als dritte Möglichkeit gibt es noch die Einzelberatung. Beratungen dort sind für andere User nicht offen, sodass du dort mit deiner BeraterIn unter vier Augen in einem geschützten Rahmen schreiben kannst.",Moderation
205,CO-Mod-*-*-*-*,CO,DE,"Berater: Da uns sehr wichtig ist, dass unsere Userinnen und User anonym bleiben möchte ich dir gern anbieten, dass wir auch in einer Einzelberatung überlegen können wie du vielleicht andere Betroffene kennenlernen könntest, wenn du das gerne möchtest? Auf unserer Homepage, findest du etwas weiter unten auf der linken Seite, zudem die Option ""Links"". Vielleicht sind dort auch Informationen für dich dabei, die hilfreich sein könnten.",Moderation
206,CO-Mod-*-*-*-*,CO,DE,"Berater: Dann bieten wir grundsätzlich natürlich auch Hilfe an, würden aber kein intensiveres Betreuungsverhältnis aufbauen, sondern eher an andere passende Angebote weitervermitteln.",Moderation
207,CO-Mod-*-*-*-*,CO,DE,Berater: Dann können wir starten,Moderation
208,CO-Mod-*-*-*-*,CO,DE,Berater: Dann lassen Sie uns erstmal auf dieses Ziel in dem Gespräch fokussieren,Moderation
209,CO-Mod-*-*-*-*,CO,DE,Berater: Das ist in Ordnung Ich wollte dich gerne informieren dass ich unter Schweigepflicht stehe - dh ich darf gesetzlich nichts über unser Gespräch weitererzählen Alle Informationen die wir austauschen bleibt anonym und vertraulich,Moderation
210,CO-Mod-*-*-*-*,CO,DE,Berater: Der Chat hat einen Zeitrahmen von etwa einer Stunde.,Moderation
211,CO-Mod-*-*-*-*,CO,DE,"Berater: Der Chat ist ca. eine Stunde geöffnet, in dem wir über Ihre Angelegenheit sprechen können.",Moderation
212,CO-Mod-*-*-*-*,CO,DE,Berater: Der Chat kann nur schriftlich geführt werden,Moderation
213,CO-Mod-*-*-*-*,CO,DE,Berater: Die Beratungsweisen: wir in der Onlineberatungen stehen Ihnen mit Tipps Handlungsvorschlägen Briefmustern zur Seite sie bleiben aber die ausführende Kraft Das heißt Ihr Fall wird nicht von uns übernommen,Moderation
214,CO-Mod-*-*-*-*,CO,DE,Berater: Die Zeit ist nun leider vorbei,Moderation
215,CO-Mod-*-*-*-*,CO,DE,"Berater: Erst schilden Sie mir ihr Problem, dann können Sie mir erklären, was Sie sich von der Beratung erwarten",Moderation
216,CO-Mod-*-*-*-*,CO,DE,"Berater: Es empfiehlt sich, dass wir abwechselnd schreiben, damit wir nicht durcheinander kommen",Moderation
217,CO-Mod-*-*-*-*,CO,DE,Berater: Es wäre besser wenn wir erst ein Anliegen klären,Moderation
218,CO-Mod-*-*-*-*,CO,DE,"Berater: Es wäre besser, wenn wir uns erst einmal auf das erste Problem fokusieren",Moderation
219,CO-Mod-*-*-*-*,CO,DE,Berater: Funktioniert es jetzt?,Moderation
220,CO-Mod-*-*-*-*,CO,DE,Berater: Generell könntest du schon einfach bei uns vorbei komme Die Sache ist die dass wir nur bis 27 Jahre zuständig sind und ich deswegen kurz klären würde wie viel und was du brauchst dann könnten wir gleich schauen wo du gegebenenfalls besser aufgehoben bist,Moderation
221,CO-Mod-*-*-*-*,CO,DE,"Berater: Grundsätzlich musst du hier auch keine Informationen preisgeben, die du nicht teilen magst",Moderation
222,CO-Mod-*-*-*-*,CO,DE,Berater: Ich bin gleich wieder bei Ihnen,Moderation
223,CO-Mod-*-*-*-*,CO,DE,Berater: Ich brauche einen kurzen Moment,Moderation
224,CO-Mod-*-*-*-*,CO,DE,Berater: Ich erkläre Ihnen jetzt noch die Funktionen dieses Chats,Moderation
225,CO-Mod-*-*-*-*,CO,DE,"Berater: Ich erkläre Ihnen jetzt noch kurz, wie die Beratung abläuft",Moderation
226,CO-Mod-*-*-*-*,CO,DE,"Berater: Ich erkläre Ihnen vor Beginn kurz, wie die Beratung heute ablaufen wird",Moderation
227,CO-Mod-*-*-*-*,CO,DE,"Berater: Ich erkläre kurz, wie die Chatberatung abläuft und danach starten wir",Moderation
228,CO-Mod-*-*-*-*,CO,DE,"Berater: Ich freue mich, dass Sie unsere Seite gefunden haben und dass Sie sich hier Unterstützung für Ihre Situation suchen.",Moderation
229,CO-Mod-*-*-*-*,CO,DE,Berater: Ich hoffe Sie kommen mit unsrem Chat hier zurecht,Moderation
230,CO-Mod-*-*-*-*,CO,DE,"Berater: Ich hoffe, ich konnte ihnen weiterhelfen",Moderation
231,CO-Mod-*-*-*-*,CO,DE,Berater: Ich kann dir ein paar Adressen zukommen lassen,Moderation
232,CO-Mod-*-*-*-*,CO,DE,"Berater: Ich möchte dir an dieser Stelle gerne sagen, dass es uns bei uns wichtig ist, dass ihr Jugendlichen selbst entscheidet, wann und wie oft ihr euch hier mit Beiträgen melden möchtet und könnt.",Moderation
233,CO-Mod-*-*-*-*,CO,DE,Berater: Ich schicke Ihnen eine Mail,Moderation
234,CO-Mod-*-*-*-*,CO,DE,Berater: Ich unterliege der Schweigepflicht,Moderation
235,CO-Mod-*-*-*-*,CO,DE,"Berater: Ich unterliege der Schweigepflicht und alles was Sie mir erzählen, bleibt unter uns",Moderation
236,CO-Mod-*-*-*-*,CO,DE,"Berater: Ich werde Ihnen die Kontaktdaten zukommen lassen, damit Sie einen Termin vereinbaren können",Moderation
237,CO-Mod-*-*-*-*,CO,DE,Berater: ich wollte nur kurz schreiben dass ich wieder hier bin und weiter im Hintergrund mitlese.,Moderation
238,CO-Mod-*-*-*-*,CO,DE,"Berater: Ich würde aufgrund unserer Zeit vorschlagen, dass wir für heute Schluss machen",Moderation
239,CO-Mod-*-*-*-*,CO,DE,"Berater: Ich würde dein Thema noch bis zum Ende der nächsten Woche geöffnet lassen. Ohne weitere Rückmeldung deinerseits, würde ich dann davon ausgehen, dass es in Ordnung für dich ist, wenn ich dein Thema hier schließe. Solltest du dir wünschen, dass dein Thema hier weiterhin offen bleibt, dann kannst mir hierzu gerne eine kurze Nachricht hinterlassen.",Moderation
240,CO-Mod-*-*-*-*,CO,DE,"Berater: Ich würde dir jetzt dazu ein paar Fragen stellen, einfach damit ich deine Situation so gut wie möglich nachvollziehen kann",Moderation
241,CO-Mod-*-*-*-*,CO,DE,"Berater: Ich würde dir jetzt dazu ein paar Fragen stellen, einfach damit ich deine Situation so gut wie möglich nachvollziehen kann.",Moderation
242,CO-Mod-*-*-*-*,CO,DE,Berater: Ich würde Ihnen noch kurz den Ablauf schildern,Moderation
243,CO-Mod-*-*-*-*,CO,DE,Berater: Ich würde zuerst technische und organisatorische Rahmenbedingungen mit dir klären,Moderation
244,CO-Mod-*-*-*-*,CO,DE,Berater: in deinem Thema wurde nun schon länger nicht mehr geschrieben und seit deiner letzten Nachricht hier ist nun auch einige Zeit vergangen. Ich würde dein Thema daher zu Beginn der kommenden Woche schließen,Moderation
245,CO-Mod-*-*-*-*,CO,DE,"Berater: In dem Kontext bedeutet Selbstgefährdung, dass du uns erzählst, dass du konkrete Selbstmordabsichten hast. Dann sind wir gesetzlich verpflichtet, unsere Schweigepflicht zu brechen. Starker Drogenkonsum kann zwar selbstgefährdend sein, ist, so lange da aber keine Selbstmordabsicht (z.B. absichtlich geplante Überdosis) dahintersteckt, für unsere Schweigepflicht nicht relevant.",Moderation
246,CO-Mod-*-*-*-*,CO,DE,Berater: In unserer Beratungsarbeit geht es mehr darum für die jungen Menschen ein Ansprechpartner zu sein wenn es darum geht über den Konsum zu sprechen und Veränderung zu unterstützen wenn jemand das möchte,Moderation
247,CO-Mod-*-*-*-*,CO,DE,Berater: Ja wir haben alle grundsätzlich Schweigepflicht. Im Falle einer klar offensichtlichen Selbst- und Fremdgefährdung und Kindeswohlgefährdung nach § 8a SGB VIII sind wir aber verpflichtet zu handeln.,Moderation
248,CO-Mod-*-*-*-*,CO,DE,Berater: Keine Angst ich bin kein Zivi oder so Wir sind Streetworker*innen für Jugendliche und junge Ewachsene Wir sind hier in verschiedenen Servern unterwegs und sind Ansprechparter für die verschiedensten Themen Unteranderem Konsum Dabei ist uns auch das Thema Safer Use ein wichtiges Anliegen dass ihr sicher durch euren Konsum kommt,Moderation
249,CO-Mod-*-*-*-*,CO,DE,"Berater: Meine Kollegin Sarah hat dieses im Rahmen ihres Wochenenddienstes übernommen, ab heute stehe ich euch hier als feste Ansprechpartnerin gerne zur Verfügung.",Moderation
250,CO-Mod-*-*-*-*,CO,DE,"Berater: meine Kollegin Marie hat dir ja im Rahmen unseres Wochenenddienstes geantwortet. Nun übernehme ich dein Thema gerne, wenn du einverstanden bist.",Moderation
251,CO-Mod-*-*-*-*,CO,DE,"Berater: Meine Kollegin hat dir letzte Woche bereits angekündigt, dass sich eine feste Beraterin bei dir melden wird und ich freue mich darüber, dein Thema ab jetzt als feste Ansprechpartnerin zu begleiten.",Moderation
252,CO-Mod-*-*-*-*,CO,DE,"Berater: Neben dem Forum hast du noch die Möglichkeit, eine Einzelberatung in Anspruch zu nehmen und am Chat teilzunehmen.",Moderation
253,CO-Mod-*-*-*-*,CO,DE,"Berater: Okay sehr gut, dann können wir beginnen",Moderation
254,CO-Mod-*-*-*-*,CO,DE,Berater: Sie haben natürlich auch die option sich online beraten zu lassen doch hier geben wir Tipps und Handlungsvorschläge sie bleiben jedoch die ausführende Kraft,Moderation
255,CO-Mod-*-*-*-*,CO,DE,Berater: Sie können mir gerne ein Feedback hinterlassen,Moderation
256,CO-Mod-*-*-*-*,CO,DE,Berater: Sie können mir hier ihre Probleme schildern,Moderation
257,CO-Mod-*-*-*-*,CO,DE,Berater: Sie können mir jederzeit Fragen stellen,Moderation
258,CO-Mod-*-*-*-*,CO,DE,Berater: Sind die technischen Probleme behoben?,Moderation
259,CO-Mod-*-*-*-*,CO,DE,Berater: Sind Sie mit dem Chat hier vertraut oder verstehen sie etwas nicht?,Moderation
260,CO-Mod-*-*-*-*,CO,DE,Berater: Sind Sie noch da?,Moderation
261,CO-Mod-*-*-*-*,CO,DE,"Berater: Uns ist es wichtig, dass ihr wisst, dass wir auch am Wochenende im Forum für euch da seid, wenn es Themen gibt, die nicht bis zum Montag warten können.",Moderation
262,CO-Mod-*-*-*-*,CO,DE,"Berater: Unsere Beratungen sind kostenlos, anonym und wir haben Schweigepflicht, das heißt niemand erfährt, dass du hier warst.",Moderation
263,CO-Mod-*-*-*-*,CO,DE,"Berater: Unsere Gespräche sind vertraulich, und du entscheidest, was du teilen möchtest. Wir sind hier, um dich zu unterstützen, und du kannst dich darauf verlassen, dass deine Privatsphäre respektiert wird.",Moderation
264,CO-Mod-*-*-*-*,CO,DE,Berater: Unter anderem sind wir spezialisiert für die Unterstützung im Bereich Sucht und Konsum.,Moderation
265,CO-Mod-*-*-*-*,CO,DE,"Berater: Vielleicht hast du ja auch schon gesehen, dass wir hier neben dem Forum auch noch einmal in der Woche einen Chat und eine Einzelberatung anbieten.",Moderation
266,CO-Mod-*-*-*-*,CO,DE,"Berater: Wenn es dir lieber ist, können wir hier die Beratung auch in die Privatberatung schieben. Du kannst auch generell in der Privatberatung schreiben. Dann können nur wir beide das lesen.",Moderation
267,CO-Mod-*-*-*-*,CO,DE,"Berater: Wenn Ihr ein neues Thema eröffnet und dort einen Link zu einer anderen Seite ins Forum einstellt, dann schreibt doch bitte auch warum Ihr das gemacht habt",Moderation
268,CO-Mod-*-*-*-*,CO,DE,"Berater: wie an anderer Stelle mit dir geschrieben, werde ich dein Forenthema gleich schließen",Moderation
269,CO-Mod-*-*-*-*,CO,DE,Berater: Wie sieht es nächste Woche bei ihnen aus?,Moderation
270,CO-Mod-*-*-*-*,CO,DE,Berater: Wie willst Du gerne weitermachen?,Moderation
271,CO-Mod-*-*-*-*,CO,DE,Berater: Wir beraten auch zu Themen wie Sucht und Konsum,Moderation
272,CO-Mod-*-*-*-*,CO,DE,Berater: Wir beraten auch zu Themen wie Sucht und Konsum.,Moderation
273,CO-Mod-*-*-*-*,CO,DE,Berater: Wir haben eine Stunde Zeit dein Anliegen zu klären,Moderation
274,CO-Mod-*-*-*-*,CO,DE,"Berater: Wir haben eine Stunde Zeit, danach müssen wir bei Bedarf einen neuen Termin vereinbaren",Moderation
275,CO-Mod-*-*-*-*,CO,DE,Berater: Wir haben noch eine halbe Stunde Zeit,Moderation
276,CO-Mod-*-*-*-*,CO,DE,"Berater: Wir können nicht durch persönliche Erfahrungen nachvollziehen, wie Substanzen wirken - was bei jeder Person durchaus unterschiedlich sein kann. In unserer Beratungsarbeit geht es mehr darum, für die jungen Menschen ein Ansprechpartner zu sein, wenn es darum geht über den Konsum zu sprechen und Veränderung zu unterstützen, wenn jemand das möchte z.B. Safer Use oder Konsum zu reduzieren.",Moderation
277,CO-Mod-*-*-*-*,CO,DE,Berater: Wir können nun beginnen,Moderation
278,CO-Mod-*-*-*-*,CO,DE,"Berater: Wir müssen die Beratung für heute leider bald beenden, da die Zeit vorbei ist",Moderation
279,CO-Mod-*-*-*-*,CO,DE,"Berater: Wir müssen langsam zum Ende kommen, da die Zeit fast vorbei ist",Moderation
280,CO-Mod-*-*-*-*,CO,DE,Berater: Wir müssen nun zum Ende kommen,Moderation
281,CO-Mod-*-*-*-*,CO,DE,"Berater: wir sind für Finanz- und Schuldenfragen zuständig für Leute bis 27 Jahren, aber nicht schlimm. Ich berate sie trotzdem weiter.",Moderation
282,CO-Mod-*-*-*-*,CO,DE,Berater: Wir sind Sozialarbeiter und wollen nur das Beste für dich.,Moderation
283,CO-Mod-*-*-*-*,CO,DE,"Berater: Wir sind Streetworker*innen für Jugendliche und junge Ewachsene. Wir sind an verschiedenen Orten unterwegs und sind Ansprechparter für die verschiedensten Themen. Unteranderem Konsum. Dabei ist uns auch das Thema Safer Use ein wichtiges Anliegen, dass ihr sicher durch euren Konsum kommt.",Moderation
284,CO-IF-AO-*-ROW-*,CO,DE,Berater: Bitte beschreiben Sie etwas genauer wobei ich sie unterstützen kann?,Impact factors->Analysis and agreement on objectives->Request for counseling objectives/wishes->Request for objectives/wishes
285,CO-IF-AO-*-ROW-*,CO,DE,"Berater: Die Frage ist, was erhoffst du denn was ich jetzt tun kann?",Impact factors->Analysis and agreement on objectives->Request for counseling objectives/wishes->Request for objectives/wishes
286,CO-IF-AO-*-ROW-*,CO,DE,Berater: Gibt es konkrete Forderungen die Ihnen besonders Sorge machen?,Impact factors->Analysis and agreement on objectives->Request for counseling objectives/wishes->Request for objectives/wishes
287,CO-IF-AO-*-ROW-*,CO,DE,"Berater: Gibt es spezielle Themen, die du ansprechen möchtest?",Impact factors->Analysis and agreement on objectives->Request for counseling objectives/wishes->Request for objectives/wishes
288,CO-IF-AO-*-ROW-*,CO,DE,Berater: Haben Sie denn sonst noch Fragen zu aktuellen Forderungen die Ihnen besonders Sorgen machen?,Impact factors->Analysis and agreement on objectives->Request for counseling objectives/wishes->Request for objectives/wishes
289,CO-IF-AO-*-ROW-*,CO,DE,"Berater: Ich würde gerne wissen, wie ich dich dabei noch besser unterstützen kann?",Impact factors->Analysis and agreement on objectives->Request for counseling objectives/wishes->Request for objectives/wishes
290,CO-IF-AO-*-ROW-*,CO,DE,"Berater: In welcher Weise würdest du gerne sehen, dass sich diese Zusammenarbeit auf dein Leben auswirkt?",Impact factors->Analysis and agreement on objectives->Request for counseling objectives/wishes->Request for objectives/wishes
291,CO-IF-AO-*-ROW-*,CO,DE,Berater: Ist das so in Ihrem Sinne oder haben sie für jetzt noch weitere Fragen?,Impact factors->Analysis and agreement on objectives->Request for counseling objectives/wishes->Request for objectives/wishes
292,CO-IF-AO-*-ROW-*,CO,DE,Berater: Kann ich den sonst vielleicht so etwas wie erste Hilfe leisten?,Impact factors->Analysis and agreement on objectives->Request for counseling objectives/wishes->Request for objectives/wishes
